subject_id,session_id,muscle,arm,rep_number,rms,mav,wl,zc,ssc,n_samples,data_quality,label,fatigue_level,label_type,load_kg,sex,age,weight_kg,height_m,workouts_per_week,modality,dataset
Suj_16,Suj_16_B2,Bicep,2,4,36.199459572795355,25.58515283842795,19209.0,194,340,1145,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B1,Bicep,1,1,0.14861475511161523,0.10646559939012769,58.088050314465406,137,248,792,valid,0.0,0,rep_ordinal_proxy,8.5,M,23.0,83.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B1,Bicep,1,2,0.19965636017437918,0.13999765097032996,90.48305084745762,186,298,938,valid,0.3333333333333333,0,rep_ordinal_proxy,8.5,M,23.0,83.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B1,Bicep,1,3,0.20626501238218098,0.1464481667711024,103.20338983050848,183,327,1109,valid,0.6666666666666666,1,rep_ordinal_proxy,8.5,M,23.0,83.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B1,Bicep,1,4,0.19236546318589084,0.13024039224677686,85.95762711864407,166,315,961,valid,1.0,2,rep_ordinal_proxy,8.5,M,23.0,83.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B2,Bicep,2,1,47.414175764523605,31.493557978196232,20274.0,166,305,1009,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B2,Bicep,2,2,50.78822038612861,35.142427281845535,23650.0,172,319,997,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B2,Bicep,2,3,57.476926595887946,39.952,35630.0,235,427,1375,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_17,Suj_17_B2,Bicep,2,4,53.086500445864445,36.78234704112337,24689.0,187,294,997,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B1,Bicep,1,1,42.559408815073134,27.956967213114755,18231.0,157,281,976,valid,0.0,0,rep_ordinal_proxy,2.5,F,24.0,63.0,1.65,5.0,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B1,Bicep,1,2,38.903968118470864,25.888758782201407,14669.0,138,288,854,valid,0.3333333333333333,0,rep_ordinal_proxy,2.5,F,24.0,63.0,1.65,5.0,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B1,Bicep,1,3,52.05487583041448,35.351791530944624,23205.0,168,300,921,valid,0.6666666666666666,1,rep_ordinal_proxy,2.5,F,24.0,63.0,1.65,5.0,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B1,Bicep,1,4,53.416450787189085,36.483558994197296,24864.0,174,320,1034,valid,1.0,2,rep_ordinal_proxy,2.5,F,24.0,63.0,1.65,5.0,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B2,Bicep,2,1,42.62423528376798,30.64277456647399,15796.0,140,250,865,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B2,Bicep,2,2,51.812746439863794,36.56994219653179,22128.0,161,260,865,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B2,Bicep,2,3,52.44175409208139,37.66820809248555,20637.0,146,263,865,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_18,Suj_18_B2,Bicep,2,4,57.85652237395585,38.46711409395973,19450.0,141,208,745,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B1,Bicep,1,1,42.33079725680106,29.56981981981982,16508.0,156,269,888,valid,0.0,0,rep_ordinal_proxy,3.5,F,30.0,67.0,1.66,4.0,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B1,Bicep,1,2,43.99736780950436,30.253897550111358,17632.0,144,267,898,valid,0.3333333333333333,0,rep_ordinal_proxy,3.5,F,30.0,67.0,1.66,4.0,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B1,Bicep,1,3,35.81772998916107,25.226970560303894,16970.0,169,324,1053,valid,0.6666666666666666,1,rep_ordinal_proxy,3.5,F,30.0,67.0,1.66,4.0,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B1,Bicep,1,4,31.104055150046978,22.042357274401475,15043.0,173,319,1086,valid,1.0,2,rep_ordinal_proxy,3.5,F,30.0,67.0,1.66,4.0,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B2,Bicep,2,1,61.981721664207505,44.831941544885176,26321.0,173,283,958,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B2,Bicep,2,2,60.22370466610261,42.53204047217538,34004.0,218,341,1186,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B2,Bicep,2,3,50.333197155860624,36.87373737373738,31894.0,238,386,1386,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_19,Suj_19_B2,Bicep,2,4,45.07705991963372,31.771453590192646,23621.0,204,354,1142,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B1,Bicep,1,1,55.008069552847445,38.104606525911706,26059.0,189,327,1042,valid,0.0,0,rep_ordinal_proxy,10.0,M,28.0,76.0,1.73,3.0,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B1,Bicep,1,2,57.64015667173195,39.673112338858196,28831.0,211,327,1086,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,M,28.0,76.0,1.73,3.0,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B1,Bicep,1,3,49.10623791423315,33.32763532763533,22188.0,180,307,1053,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,M,28.0,76.0,1.73,3.0,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B1,Bicep,1,4,40.41588378313446,27.040845070422534,13499.0,113,241,710,valid,1.0,2,rep_ordinal_proxy,10.0,M,28.0,76.0,1.73,3.0,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B2,Bicep,2,1,61.97667977721053,44.022629310344826,28368.0,168,301,928,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B2,Bicep,2,2,63.7003634320077,45.428082191780824,25964.0,157,277,876,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B2,Bicep,2,3,64.93145168759916,46.49469214437367,27116.0,167,256,942,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_20,Suj_20_B2,Bicep,2,4,69.45551945230801,51.681341719077565,30765.0,167,247,954,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B1,Bicep,1,1,0.15859402279954188,0.10648933163769958,49.23412698412699,108,203,674,valid,0.0,0,rep_ordinal_proxy,11.5,M,28.0,81.0,1.79,3.0,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B1,Bicep,1,2,0.20993068490839625,0.1489343563512361,99.74411764705883,173,311,1035,valid,0.3333333333333333,0,rep_ordinal_proxy,11.5,M,28.0,81.0,1.79,3.0,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B1,Bicep,1,3,0.18139552014655988,0.12351407982828233,93.79117647058824,210,351,1151,valid,0.6666666666666666,1,rep_ordinal_proxy,11.5,M,28.0,81.0,1.79,3.0,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B1,Bicep,1,4,0.1500733875077136,0.09838701091296247,74.20882352941177,207,337,1105,valid,1.0,2,rep_ordinal_proxy,11.5,M,28.0,81.0,1.79,3.0,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B2,Bicep,2,1,56.5087634207973,38.26609442060086,23284.0,157,288,932,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B2,Bicep,2,2,60.27223356044456,42.467505241090144,26519.0,180,291,954,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B2,Bicep,2,3,59.20593686691233,41.68050541516246,31760.0,221,353,1108,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_21,Suj_21_B2,Bicep,2,4,53.37495647237898,36.89984591679507,33290.0,259,423,1298,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B1,Bicep,1,1,43.13973623128986,28.729473684210525,18227.0,157,282,950,valid,0.0,0,rep_ordinal_proxy,10.0,M,27.0,80.0,1.77,4.0,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B1,Bicep,1,2,38.761134934304344,25.63953488372093,14628.0,136,282,860,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,M,27.0,80.0,1.77,4.0,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B1,Bicep,1,3,52.08134315038185,35.36630434782609,23193.0,168,297,920,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,M,27.0,80.0,1.77,4.0,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B1,Bicep,1,4,53.78003492805434,36.95294117647059,24849.0,174,318,1020,valid,1.0,2,rep_ordinal_proxy,10.0,M,27.0,80.0,1.77,4.0,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B2,Bicep,2,1,0.17032768697107387,0.1201110868032767,54.48412698412699,111,175,653,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B2,Bicep,2,2,0.2010576622003216,0.13616190307118764,85.86259541984732,174,296,989,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B2,Bicep,2,3,0.19164652574451913,0.12962380881105623,134.64503816793894,287,508,1530,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_22,Suj_22_B2,Bicep,2,4,0.18519597401894136,0.12907635081639054,88.62213740458014,187,330,1022,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B1,Bicep,1,1,58.09122744431804,40.02055406613047,30968.0,227,350,1119,valid,0.0,0,rep_ordinal_proxy,11.5,M,29.0,79.0,1.81,4.0,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B1,Bicep,1,2,51.696586677925815,35.278557114228455,23158.0,186,316,998,valid,0.3333333333333333,0,rep_ordinal_proxy,11.5,M,29.0,79.0,1.81,4.0,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B1,Bicep,1,3,55.66451636134764,36.308091286307054,24639.0,192,295,964,valid,0.6666666666666666,1,rep_ordinal_proxy,11.5,M,29.0,79.0,1.81,4.0,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B1,Bicep,1,4,53.49403769548076,37.671630094043884,32929.0,242,382,1276,valid,1.0,2,rep_ordinal_proxy,11.5,M,29.0,79.0,1.81,4.0,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B2,Bicep,2,1,0.1914045462526335,0.12709137709137708,55.01190476190476,113,193,666,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B2,Bicep,2,2,0.19751168274670075,0.1380114538479122,97.63375796178345,195,309,1031,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B2,Bicep,2,3,0.2112012111496564,0.14659200313304,107.45541401273886,215,350,1171,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_23,Suj_23_B2,Bicep,2,4,0.1987537470550189,0.13801644825145815,102.98089171974522,202,326,1044,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B1,Bicep,1,1,0.20992764029566857,0.13929734979274516,62.47109689647003,111,203,705,valid,0.0,0,rep_ordinal_proxy,7.0,M,31.0,75.0,1.72,5.0,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B1,Bicep,1,2,0.19880109945091143,0.13334832832607682,77.51243781094527,148,297,929,valid,0.3333333333333333,0,rep_ordinal_proxy,7.0,M,31.0,75.0,1.72,5.0,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B1,Bicep,1,3,0.1863976575491752,0.13510516011997775,98.76119402985074,195,334,1108,valid,0.6666666666666666,1,rep_ordinal_proxy,7.0,M,31.0,75.0,1.72,5.0,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B1,Bicep,1,4,0.17242926765299466,0.1229731172463861,99.80099502487562,227,352,1165,valid,1.0,2,rep_ordinal_proxy,7.0,M,31.0,75.0,1.72,5.0,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B2,Bicep,2,1,0.20581843098818361,0.1408002991772625,74.82936507936509,148,211,764,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B2,Bicep,2,2,0.1967893944297429,0.13771758831777298,75.09649122807016,145,236,855,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B2,Bicep,2,3,0.18082398189105534,0.12758696428081157,91.32748538011695,202,316,1065,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_24,Suj_24_B2,Bicep,2,4,0.18296475185826533,0.12996926979171747,90.62573099415204,204,306,1079,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B1,Bicep,1,1,0.19188213674972235,0.12563678289938585,59.314029396451595,108,230,745,valid,0.0,0,rep_ordinal_proxy,8.5,M,20.0,75.0,1.69,3.0,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B1,Bicep,1,2,0.18777124148270777,0.12784711938509274,72.90804597701148,146,247,815,valid,0.3333333333333333,0,rep_ordinal_proxy,8.5,M,20.0,75.0,1.69,3.0,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B1,Bicep,1,3,0.17880927519543457,0.12696347244167672,93.87931034482759,195,355,1113,valid,0.6666666666666666,1,rep_ordinal_proxy,8.5,M,20.0,75.0,1.69,3.0,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B1,Bicep,1,4,0.18301542886076655,0.11984080598925718,100.1896551724138,211,401,1239,valid,1.0,2,rep_ordinal_proxy,8.5,M,20.0,75.0,1.69,3.0,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B2,Bicep,2,1,0.20381232204913735,0.13591479390244285,65.7545826389941,131,215,765,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B2,Bicep,2,2,0.23670994833447032,0.15829795178667425,104.67224080267559,190,286,1039,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B2,Bicep,2,3,0.20769611421381068,0.14462609503986096,122.03678929765887,221,414,1324,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_25,Suj_25_B2,Bicep,2,4,0.20369848782003994,0.14263549490461583,116.28428093645485,223,361,1233,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B1,Bicep,1,1,0.18282115012995398,0.12782189449801476,72.56794425087108,147,275,860,valid,0.0,0,rep_ordinal_proxy,8.0,M,26.0,79.0,1.82,4.0,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B1,Bicep,1,2,0.029433716850922886,0.0187042842215256,1.3681818181818184,7,37,87,valid,0.3333333333333333,0,rep_ordinal_proxy,8.0,M,26.0,79.0,1.82,4.0,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B1,Bicep,1,3,0.18597367072260418,0.12052285650985896,99.5,231,379,1231,valid,0.6666666666666666,1,rep_ordinal_proxy,8.0,M,26.0,79.0,1.82,4.0,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B1,Bicep,1,4,0.16778220082300957,0.11315816248664598,134.48181818181817,312,552,1787,valid,1.0,2,rep_ordinal_proxy,8.0,M,26.0,79.0,1.82,4.0,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B2,Bicep,2,1,0.20581975120913673,0.14172428733909842,73.24041811846689,156,230,772,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B2,Bicep,2,2,0.13910731882333904,0.09003909092799368,64.83231707317074,188,328,1173,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B2,Bicep,2,3,0.14870193922013836,0.09665102289218669,69.77743902439025,198,323,1042,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_26,Suj_26_B2,Bicep,2,4,0.15471956953978014,0.104594711028632,103.15243902439025,264,419,1472,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B1,Bicep,1,1,0.14098863323286642,0.1010440996514217,54.17361415825654,137,242,805,valid,0.0,0,rep_ordinal_proxy,4.0,F,32.0,82.0,1.78,4.0,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B1,Bicep,1,2,0.21828234397507065,0.1510084019956771,97.84108527131784,184,284,954,valid,0.3333333333333333,0,rep_ordinal_proxy,4.0,F,32.0,82.0,1.78,4.0,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B1,Bicep,1,3,0.21584642584158117,0.14894533326002896,128.6589147286822,247,399,1269,valid,0.6666666666666666,1,rep_ordinal_proxy,4.0,F,32.0,82.0,1.78,4.0,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B1,Bicep,1,4,0.20012361341345145,0.1429931710508637,124.74806201550388,238,377,1327,valid,1.0,2,rep_ordinal_proxy,4.0,F,32.0,82.0,1.78,4.0,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B2,Bicep,2,1,0.2236586365094506,0.1552016002805448,86.59908743371562,153,234,806,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B2,Bicep,2,2,0.25242013616060693,0.17548915199732715,114.4640522875817,170,259,939,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B2,Bicep,2,3,0.23377904976797026,0.16782779564130046,142.75816993464053,231,353,1244,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_27,Suj_27_B2,Bicep,2,4,0.23985097453879156,0.17491378460932114,116.61764705882352,191,280,995,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B1,Bicep,1,1,0.1511886375957642,0.10989435606527727,57.937106918238996,138,248,765,valid,0.0,0,rep_ordinal_proxy,7.0,M,19.0,78.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B1,Bicep,1,2,0.17776945283443388,0.11895253911293437,84.3616697767641,173,322,1054,valid,0.3333333333333333,0,rep_ordinal_proxy,7.0,M,19.0,78.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B1,Bicep,1,3,0.20782631080704214,0.1502898607535944,171.5934065934066,321,487,1682,valid,0.6666666666666666,1,rep_ordinal_proxy,7.0,M,19.0,78.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B1,Bicep,1,4,0.17934727723714713,0.12177502579979359,106.1941391941392,231,385,1292,valid,1.0,2,rep_ordinal_proxy,7.0,M,19.0,78.0,1.8,3.0,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B2,Bicep,2,1,0.13936082612448958,0.09648295266468056,50.15408805031447,136,258,760,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B2,Bicep,2,2,0.22630344287494794,0.1528301886792453,113.33018867924528,213,326,1045,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B2,Bicep,2,3,0.20780354990916478,0.13419590901075648,96.25471698113208,173,309,1070,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_28,Suj_28_B2,Bicep,2,4,0.1903602751577991,0.12472130711124423,140.1132075471698,276,546,1701,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B1,Bicep,1,1,0.1773721748603947,0.11973113854595335,82.44444444444444,192,330,1125,valid,0.0,0,rep_ordinal_proxy,10.0,M,20.0,74.0,1.76,3.0,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B1,Bicep,1,2,0.22382943550264126,0.1520442051631135,120.51851851851852,233,347,1197,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,M,20.0,74.0,1.76,3.0,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B1,Bicep,1,3,0.19392941158574073,0.13017013916465905,119.98456790123457,261,435,1399,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,M,20.0,74.0,1.76,3.0,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B1,Bicep,1,4,0.1682224491238309,0.1158213561820527,83.62962962962963,184,326,1072,valid,1.0,2,rep_ordinal_proxy,10.0,M,20.0,74.0,1.76,3.0,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B2,Bicep,2,1,0.1849974158484821,0.12251770510066044,81.83389830508474,187,317,1065,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B2,Bicep,2,2,0.19567537642857857,0.13587829351246844,106.09152542372883,209,364,1201,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B2,Bicep,2,3,0.230100238063109,0.16121295976017525,122.02033898305083,207,346,1176,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_29,Suj_29_B2,Bicep,2,4,0.2433342697842134,0.16826868791216712,154.82711864406778,236,418,1411,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B1,Bicep,1,1,0.1923294525762375,0.13287067392899107,93.19377162629758,184,341,1066,valid,0.0,0,rep_ordinal_proxy,10.0,M,28.0,77.0,1.75,3.0,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B1,Bicep,1,2,0.196448143081998,0.13581944007549543,98.62283737024222,199,331,1100,valid,0.3333333333333333,0,rep_ordinal_proxy,10.0,M,28.0,77.0,1.75,3.0,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B1,Bicep,1,3,0.19181776807477557,0.1350802139037433,94.90311418685121,195,322,1100,valid,0.6666666666666666,1,rep_ordinal_proxy,10.0,M,28.0,77.0,1.75,3.0,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B1,Bicep,1,4,0.1925103877956706,0.13508650519031143,97.08650519031141,190,338,1100,valid,1.0,2,rep_ordinal_proxy,10.0,M,28.0,77.0,1.75,3.0,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B2,Bicep,2,1,0.19310598630886086,0.12843234354269056,85.70169491525424,185,310,907,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B2,Bicep,2,2,0.2150131302220098,0.14856078316773816,91.05762711864406,189,288,928,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B2,Bicep,2,3,0.18348868352873052,0.1284998278302789,84.35254237288135,188,310,886,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_30,Suj_30_B2,Bicep,2,4,0.21891156385427868,0.1568314005352364,99.09830508474576,160,290,950,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T1,Tricep,1,1,21.172237982844084,14.468579234972678,7581.0,141,239,732,valid,0.0,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T1,Tricep,1,2,19.035668077118075,12.970654627539503,8142.0,151,304,886,valid,0.3333333333333333,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T1,Tricep,1,3,19.81372225866684,13.328205128205129,8704.0,168,311,975,valid,0.6666666666666666,1,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T1,Tricep,1,4,20.834450581208344,14.819623389494549,10009.0,171,345,1009,valid,1.0,2,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T2,Tricep,2,1,15.256177535215787,9.869123252858959,5370.0,114,240,787,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T2,Tricep,2,2,14.624404350754908,9.962091503267974,5209.0,117,242,765,valid,0.3333333333333333,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T2,Tricep,2,3,14.895228526190012,10.37706511175899,7819.0,189,331,1029,valid,0.6666666666666666,1,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_1,Suj_1_T2,Tricep,2,4,15.49121336634386,10.784675072744907,7084.0,147,347,1031,valid,1.0,2,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T1,Tricep,1,1,14.320432782635,10.04610655737705,6800.0,169,349,976,valid,0.0,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T1,Tricep,1,2,14.612094127731584,10.11907514450867,6125.0,143,302,865,valid,0.3333333333333333,0,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T1,Tricep,1,3,14.389753100687507,9.673888255416191,6010.0,137,278,877,valid,0.6666666666666666,1,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T1,Tricep,1,4,14.572194764608414,9.80773042616452,6571.0,146,320,1009,valid,1.0,2,rep_ordinal_proxy,5.0,,,,,,emg,mendeley_emg_biceps_triceps
Suj_2,Suj_2_T2,Tricep,2,1,10.491152735247244,7.107142857142857,3379.0,93,242,700,valid,0.0,0,rep_ordinal_proxy,,,,,,,emg,mendeley_emg_biceps_triceps
